Title,Company,Company Link,Date,Job Link,Description,Insights
Sitecore Developer,POWER IT SERVICES,,2024-09-09,https://www.linkedin.com/jobs/view/4019768138/?eBP=NON_CHARGEABLE_CHANNEL&refId=MpClIqZw0ZyREHVjhOw2Ng%3D%3D&trackingId=gVOmQPH%2BRHIVrL61p15j8w%3D%3D&trk=flagship3_search_srp_jobs,"About the job

Required Skills:




Minimum 5 years of experience with Sitecore and with a strong familiarity of Sitecore 10.x

Sitecore 9.3 /10 certified.

Experience with Sitecore SXA and XP/XM development, Sitecore CMS

Knowledge on JavaScript, , React/Angular/Vue, C#, ASP .Net 4.5, HTML-5, SQL Server.

Experience with Microsoft Azure

Strong software development experience in developing, implementing, and supporting

enterprise-level solutions (object-oriented design, microservices, etc.)

Excellent problem-solving and analytical abilities

Ability to work both independently and in a team.

Resilient, adaptable, flexible, and Client-centric attitude.

Excellent interpersonal and communication skills

Fluent in English","['On-siteMatches your job preferences, workplace type is On-site. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', 'Skills: Sitecore, Microsoft Azure', 'Response time is typically 4 days Learn more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about POWER IT SERVICES']"
High Performance Computing / HPC Engineer with verification,Randstad Singapore,,2024-09-09,https://www.linkedin.com/jobs/view/4019968900/?eBP=NON_CHARGEABLE_CHANNEL&refId=MpClIqZw0ZyREHVjhOw2Ng%3D%3D&trackingId=joUOzsaxuwOkK0uUpQI0yQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
About The Role


Design and enhance parallelized solvers for quantum control software.
Leverage MPI and OpenMP to parallelize computational tasks across distributed and shared memory architectures.
Implement and fine-tune algorithms for GPU acceleration using CUDA and other GPU computing frameworks.
Employ Python and C++ for scripting, automation, and performance-critical components.


Skills And Experience Required


At least a Degree in Computer Science or equivalent
Experience in at least 2 of the following: Python, C#, C++
Experience in at least 2 of the following:
 Quantum Computing
 Parallel Processing
 Multithreading
 Concurrency
 Distributed System
 Real-time Processing


To apply online please use the apply function, alternatively you may contact Chloe Chen at chloe.chen(@)randstad.com.sg. (EA: 94C3609 /R1768253)

#seeingthepossibleinyou","['Full-timeMatches your job preferences, job type is Full-time. Entry level', '10 school alumni work here', 'Skills: C#, Python (Programming Language), +5 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about Randstad Singa...']"
C++ Software Engineer,Medisys Innovation Pte Ltd,,2024-09-09,https://www.linkedin.com/jobs/view/4019974045/?eBP=NON_CHARGEABLE_CHANNEL&refId=MpClIqZw0ZyREHVjhOw2Ng%3D%3D&trackingId=SjiItc7ggQNPyg5YiMPbTg%3D%3D&trk=flagship3_search_srp_jobs,"About the job

We are seeking experienced software engineers to help design and define the next generation of Robot Management System to manage autonomous Robot. The ideal candidate has worked on safety-critical software development before and familiar with autonomous Robot operation. 

 

What’ll you be doing

 

Research the new software development technology 
Design / optimize software architecture based on customer’s requirement
Design advance software functions based on different map engine
Develop FMS software modules using C++ / Python /QT under Linux
Develop GUI / Mobile App software to support Robot Management System 
Test, verify and productize the software modules / sub-system / system

 Assistant and conduct field test

 Maintain, improve and debug the pre-existing application source code

 Prepare design document.




What we need to see

Degree or M.S. in computer science, engineering, or a related field
Excellent knowledge and proven expertise in optimization algorithm
Excellent C++ programming expertise required, Python and QT programming is a plus
Proven software architecture skills
Knowledge of Linux, and experience on Linux Driver and Linux Kernel preferred
Knowledge of network communication protocol 
Experience working independently in a large software setting
Experience working on Open RMF is a plus
Excellent communication skills and demonstrate a proven ability to multitask and deliver on challenging software development tasks","['On-siteMatches your job preferences, workplace type is On-site. Full-timeMatches your job preferences, job type is Full-time.', '6 of 9 skills match your profile - you may be a good fit', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about Medisys Innova...']"
Migration Engineer,POWER IT SERVICES,,2024-09-09,https://www.linkedin.com/jobs/view/4019762841/?eBP=NON_CHARGEABLE_CHANNEL&refId=MpClIqZw0ZyREHVjhOw2Ng%3D%3D&trackingId=EzVH4Gnn71dcqFhxQIJzTA%3D%3D&trk=flagship3_search_srp_jobs,"About the job

Roles and Responsibilities:

• Plan, design, and execute migrations to Microsoft 365 (M365) environments.

• Assess and analyze existing environments to develop detailed migration plans

and strategies.

• Perform data and application migrations from on-premises systems, other

cloud services, or older M365 environments to M365.

• Ensure minimal disruption to business operations during migrations,

maintaining data integrity and security.

• Collaborate with business analysts, project managers, and other stakeholders

to gather requirements and define migration timelines and objectives.

• Troubleshoot and resolve technical issues that arise during migration

processes.

• Provide technical support and training to end-users before, during, and after

migration.

• Document migration processes, procedures, and best practices.

• Stay updated with the latest advancements in M365 technologies and

• migration tools, incorporating new features and best practices into migration

projects.

• Perform post-migration validation and quality assurance to ensure successful

migrations.

Technical Skill Sets:

• Extensive experience with Microsoft 365 (M365) migration projects, including

Exchange Online, SharePoint Online, OneDrive, and Teams.

• Proficiency in migration tools and technologies, such as Microsoft FastTrack

Share Gate, Bit Titan, and SkyKick.

• Strong understanding of on-premises systems, including Exchange Server,

SharePoint Server, and file servers.

• Knowledge of Active Directory (AD) and Azure Active Directory (AAD).

• Experience with PowerShell scripting for automation and task management.

• Excellent problem-solving skills and the ability to troubleshoot complex

technical issues.

• Strong communication and interpersonal skills, with the ability to work

effectively with diverse teams and stakeholders.

• Project management skills and the ability to manage multiple migration

projects simultaneously.

• Understanding of data security and compliance requirements related to

M365 migrations.

Roles and Responsibilities:

• Plan, design, and execute migrations to Microsoft 365 (M365) environments.

• Assess and analyze existing environments to develop detailed migration plans

and strategies.

• Perform data and application migrations from on-premises systems, other

cloud services, or older M365 environments to M365.

• Ensure minimal disruption to business operations during migrations,

maintaining data integrity and security.

• Collaborate with business analysts, project managers, and other stakeholders

to gather requirements and define migration timelines and objectives.

• Troubleshoot and resolve technical issues that arise during migration

processes.

• Provide technical support and training to end-users before, during, and after

migration.

• Document migration processes, procedures, and best practices.

• Stay updated with the latest advancements in M365 technologies and

• migration tools, incorporating new features and best practices into migration

projects.

• Perform post-migration validation and quality assurance to ensure successful

migrations.

Technical Skill Sets:

• Extensive experience with Microsoft 365 (M365) migration projects, including

Exchange Online, SharePoint Online, OneDrive, and Teams.

• Proficiency in migration tools and technologies, such as Microsoft FastTrack

Share Gate, Bit Titan, and SkyKick.

• Strong understanding of on-premises systems, including Exchange Server,

SharePoint Server, and file servers.

• Knowledge of Active Directory (AD) and Azure Active Directory (AAD).

• Experience with PowerShell scripting for automation and task management.

• Excellent problem-solving skills and the ability to troubleshoot complex

technical issues.

• Strong communication and interpersonal skills, with the ability to work

effectively with diverse teams and stakeholders.

• Project management skills and the ability to manage multiple migration

projects simultaneously.

• Understanding of data security and compliance requirements related to

M365 migrations.","['On-siteMatches your job preferences, workplace type is On-site. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', 'Skills: Migration Projects, Communication, +1 more', 'Response time is typically 4 days Learn more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about POWER IT SERVICES']"
Splunk Developer,POWER IT SERVICES,,2024-09-09,https://www.linkedin.com/jobs/view/4019764372/?eBP=NON_CHARGEABLE_CHANNEL&refId=MpClIqZw0ZyREHVjhOw2Ng%3D%3D&trackingId=BbSi6dusDql56XyhQFy9qQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job

• Hands on experience in design and implementation of Splunk architecture. 

• Experience on Linux and Windows administration 

• Able to troubleshoot and identify Splunk issues relating to performance and searches. 

• Knowledge on index segregation and user restriction setup 

• Knowledge on using Splunk Enterprise Security","['On-siteMatches your job preferences, workplace type is On-site. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', 'Skills: Git, Cascading Style Sheets (CSS), +3 more', 'Response time is typically 4 days Learn more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about POWER IT SERVICES']"
Graduate Hire 2024/25 - Data Engineer with verification,OKX,,,https://www.linkedin.com/jobs/view/4003267370/?eBP=NON_CHARGEABLE_CHANNEL&refId=MpClIqZw0ZyREHVjhOw2Ng%3D%3D&trackingId=fnJkHzR1mpcgGct0s27Qvg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
OKX will be prioritising applicants who have a current right to work in Singapore, and do not require OKX's sponsorship of a visa.

If you are interested in more than one Supernova role, please apply to your first preference. We will still consider you for all opportunities.

Who We Are

At OKX, we believe our future is reshaped with technology. Founded in 2017, OKX is one of the world’s leading cryptocurrency spot and derivatives exchanges. OKX innovatively adopted blockchain technology to reshape the financial ecosystem by offering some of the most diverse and sophisticated products, solutions, and trading tools on the market. Trusted by more than 20 million users in over 180 regions globally, OKX strives to provide an engaging platform that empowers every individual to explore the world of crypto. In addition to its world-class DeFi exchange, OKX serves its users with OKX Insights, a research arm that is at the cutting edge of the latest trends in the cryptocurrency industry. With its extensive range of crypto products and services, and unwavering commitment to innovation, OKX vision is a world of financial access backed by blockchain and the power of decentralized finance.

We invest in our people as much as we invest in technology. We are united by our engaging culture, here we win as a team, embrace changes, and do the right thing. We are committed to creating a friendly, rewarding and diverse environment for OKers. It doesn’t matter where you come from, here everyone feels valued, respected and has the same opportunities to develop and thrive — we want to bring out the best in you.

About OKX Graduate Program (Supernova)

The Supernova Program is a 3-year Career Accelerator Program that aims to fast-track, high performing graduates into technical experts and future leaders mainly in the fields of Product Engineering, Product Management, and Product Design. We firmly believe in the power of the new era. Join us to achieve your narrative around crypto.

As a graduate Data Engineer of the team, you will work with the team to leverage data technologies to empower evidence-based decision-making and improve the quality of the company's products and services. OKX data engineering team is responsible for the whole data scope of OKG, from technical selection, architecture design, data ingestion, data storage, ETL to support data analysis and data science. The team has end-to-end ownership of most of the data at OKX throughout the whole data lifecycle including data ingestion, data ETL, data warehouse and data services.

What You’ll Be Doing


Design and build resilient and efficient data pipelines for both batch and real-time streaming data
Architect and design data infrastructure on cloud using industry standard tools
Execute projects with an Agile mindset
Build software frameworks to solve data problems at scale
Collaborate with product managers, software engineers, data analysts and data scientists to build scalable and data-driven platforms and tools
Ensure data integrity and scalability through enforcement of data standards. Improve data validation and monitoring processes to proactively prevent issues and quickly identify issues. Drive resolution on the issues



What We Look For In You


Bachelors in Data Science, Computer Science, Mathematics, Electrical Engineer or self-taught enthusiasts.
Experiences with Python(Pandas, Numpy, Scikit Learn, Matplotlib, PyTorch, Tensorflow etc), SQL(window, aggregate, join, etc) and Common Terminal Commands.
Experience with data processing tools such as Spark, Flink, and implementing batch and streaming data pipelines
Self-driven, innovative, collaborative, with good communication and presentation skills, able to translate between business and technical audiences.=



Nice to Haves


Experience in an analytical or data scientist role involving feature extraction, big data analysis with Hadoop/Hive/Spark/HBase, modelling in FinTech, eCommerce, AdTech, or Digital Wallet business industries.
Master or Phd in Machine Learning, Applied Mathematics, Statistics, Data Mining, Computer Vision, Computer Science, Business, Economics, or other quantitative fields.



Data science competition winner or publications at top AI conferences or journals.

Highlights Of Perks & Benefits


Competitive total compensation package 
L&D programs and Education subsidy for employees' growth and development 
Various team building programs and company events 
Wellness and meal allowances 
Comprehensive healthcare schemes for employees and dependents 
More that we love to tell you along the process!","['On-siteMatches your job preferences, workplace type is On-site. Full-timeMatches your job preferences, job type is Full-time. Entry level', '2 connections work here · 131 school alumni work here', 'Skills: Data Engineering, Data Science, +8 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about OKX']"
"Lead Engineer/Engineer, Ops Readiness Systems, CDPMC with verification",HTX (Home Team Science & Technology Agency),,2024-09-09,https://www.linkedin.com/jobs/view/4019761440/?eBP=NON_CHARGEABLE_CHANNEL&refId=MpClIqZw0ZyREHVjhOw2Ng%3D%3D&trackingId=zyp%2FXxVlPtWUik8LaLRp2Q%3D%3D&trk=flagship3_search_srp_jobs,"About the job
What The Role Is

HTX is the world’s first Science and Technology agency that integrates a diverse range of scientific and engineering capabilities to innovate and deliver transformative and operationally-ready solutions for homeland security. As a statutory board of the Ministry of Home Affairs and integral to the Home Team, HTX works at the forefront of science and technology to empower Singapore’s frontline of security. Our shared mission is to amplify, augment and accelerate the Home Team’s advantage and secure Singapore as the safest place on planet earth.

Lead/ Engineer assists the Deputy Director/Head to manage and deliver projects in areas such as enterprise ICT infrastructures, platforms, systems and applications, cybersecurity measures and data ops management.

What You Will Be Working On

The job-holder will be responsible for the following:


 Support Deputy Director/Head to obtain approval of Approval of Requirements papers for projects, and ensure timely delivery of projects within the committed schedule and budget, ensuring project issues are timely resolved or escalated to management for attention.
 Provide regular updates to MHA/HTX management on the project progress, highlighting project milestones, issues and expenditure.
 Ensure projects are implemented based on the approved project plan that meets all identified operational needs, within agreed parameters of cost, duration and quality.
 Identify potential project risks early and assess its implications to the organisation and project, and to recommend mitigating measures to manage the risks and minimise project delay. Risk Assessment
 Effectively engage and manage all relevant stakeholders to deliver system.
 Ensure proper integration and testing of all hardware and software components so the system is delivered according to contractual requirements.
 Prepare technical documents such as technical specifications (for tenders), system design documents, technical interface agreements, various test plans (factory acceptance, on site acceptance, etc.) and test reports, if required.
 Work with external agencies and/or Home Team Departments (HTDs) to bring in the necessary systems and data through proper technical interface agreements.



What We Are Looking For


 Tertiary qualification in Engineering/ Computer Science/ Information Technology or relevant disciplines.
 Preferably more than 3-5 years of relevant working experience.
 Strong interest in technologies and innovation.



All new hires are appointed on a two-year contract in the first instance and will be assessed and considered for permanent tenure over time, based on performance.

As part of the shortlisting process for this role, you may be required to complete a medical declaration and/or undergo further assessment.

All applicants will be updated on the status of their applications within 4 weeks upon closing of the advertisement.

","['HybridMatches your job preferences, workplace type is Hybrid. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', '1 connection works here · 29 school alumni work here', 'Skills: Computer Science, Shortlisting, +8 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about HTX (Home Team...']"
"Lead Engineer/Engineer, Homeland Security & Enforcement, PMG Nexus with verification",HTX (Home Team Science & Technology Agency),,2024-09-09,https://www.linkedin.com/jobs/view/4019756972/?eBP=NON_CHARGEABLE_CHANNEL&refId=MpClIqZw0ZyREHVjhOw2Ng%3D%3D&trackingId=nwIqx63GnAt1Zzedxyap8A%3D%3D&trk=flagship3_search_srp_jobs,"About the job
What The Role Is

HTX is the world’s first Science and Technology agency that integrates a diverse range of scientific and engineering capabilities to innovate and deliver transformative and operationally-ready solutions for homeland security. As a statutory board of the Ministry of Home Affairs and integral to the Home Team, HTX works at the forefront of science and technology to empower Singapore’s frontline of security. Our shared mission is to amplify, augment and accelerate the Home Team’s advantage and secure Singapore as the safest place on planet earth.

The jobholder will be at the forefront to manage, integrate and deliver a diverse range of transformative and operationally-ready solutions for homeland security and enforcement needs. The jobholder will be expected to manage and deliver these solutions to Government entities beyond the Home Team to meet similar security, crisis and enforcement needs.

The jobholder will assist the Deputy Director/Head to manage and deliver projects in areas such as robotics & automation, sense-making, platforms, systems and applications.

What You Will Be Working On

The jobholder will be responsible for the following:


 Engage external/Home Team agencies and stakeholders to gather operational and business requirements related to security, crisis and enforcement needs.
 Analyse and translate operational requirements to technical specifications for identification of appropriate S&T solutions.
 Obtain approval of Approval of Requirements papers for projects, and ensure timely delivery of projects within the committed schedule and budget, ensuring project issues are timely resolved or escalated to management for attention.
 Provide regular updates to WOG/MHA/HTX management on the project progress, highlighting project milestones, issues and expenditure.
 Ensure projects are implemented based on the approved project plan that meets all identified operational needs, within agreed parameters of cost, duration and quality.
 Identify potential project risks early and assess its implications to the organisation and project, and to recommend mitigating measures to manage the risks and minimise project delay.
 Effectively engage and manage all relevant stakeholders to deliver system.
 Ensure proper integration and testing of all hardware and software components so the system is delivered according to contractual requirements.
 Prepare technical documents such as technical specifications (for tenders), system design documents, technical interface agreements, various test plans (factory acceptance, on site acceptance, etc.) and test reports, if required.
 Work with external agencies and/or Home Team Departments (HTDs) to bring in the necessary systems and data through proper technical interface agreements.



What We Are Looking For


 Tertiary qualification in Engineering/ Computer Science/ Information Technology or relevant disciplines;
 Preferably more than 3-5 years of relevant working experience;
 Strong interest in technologies and innovation, especially in the related areas of robotics & automation, sense-making, and other S&T domains;
 Has strong planning and project management, business analysis skills. PMP or equivalent certification would be an advantage;
 Familiarity with the Home Team environment would be an advantage.
 Possess excellent negotiation, communication and presentation skills;
 Strong analytical capabilities, being able to take in multiple streams of information from diverse stakeholders and apply a organisational-perspective in digesting or prioritising them;
 Able to integrate information from a wide range of sources in a complex environment, and synthesise them into the key issues and considerations.
 Generates innovative ideas and solutions that can be practically executed and bring about significant gains and benefits to the organisation.
 Ability to establish strong relationships with internal and external stakeholders.
 Is able to work independently and as a team.



All new hires are appointed on a two-year contract in the first instance and will be assessed and considered for permanent tenure over time, based on performance.

As part of the shortlisting process for this role, you may be required to complete a medical declaration and/or undergo further assessment.

All applicants will be updated on the status of their applications within 4 weeks upon closing of the advertisement.

","['HybridMatches your job preferences, workplace type is Hybrid. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', '1 connection works here · 29 school alumni work here', 'Skills: Computer Science, Technical Specs, +8 more']"
"Lead Engineer/Engineer, Solution Architecture, SAO, PMG Nexus with verification",HTX (Home Team Science & Technology Agency),,2024-09-09,https://www.linkedin.com/jobs/view/4019758901/?eBP=NON_CHARGEABLE_CHANNEL&refId=MpClIqZw0ZyREHVjhOw2Ng%3D%3D&trackingId=YMT1WWNeVLEPteNepxRTcQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
What The Role Is

HTX is the world’s first Science and Technology agency that integrates a diverse range of scientific and engineering capabilities to innovate and deliver transformative and operationally-ready solutions for homeland security. As a statutory board of the Ministry of Home Affairs and integral to the Home Team, HTX works at the forefront of science and technology to empower Singapore’s frontline of security. Our shared mission is to amplify, augment and accelerate the Home Team’s advantage and secure Singapore as the safest place on planet earth.

What You Will Be Working On


 The job holder will develop ICT projects’ design leveraging on the future enterprise initiatives and deliver the architecture plan.
 The ICT systems architecture developed by the job holder will need to be modernised on a Cloud technology and platform.
 The job holder needs to engage the suppliers and steer them into the longer-term vision of HTX.
 The architecture design also needs to be future proof. It should be able to interoperable and integrate with the rest of the eco-systems. Easy integration and interoperability with a view to flexibility and agility for the business is a pre-requite for longer term sustainable and credible architecture work.
 The job holder needs to have a right mix of skills ranging from operation understanding, process, governance and technical depth to deliver a sound architecture plan.
 Jobholder needs to stay abreast of technology especially in Cloud Technology and build expertise to aid HTDs/HTX in the transformation ahead.



What We Are Looking For


 Tertiary qualifications in Computer Science, IT, Electronics, Communications Engineering or relevant field of studies.
 2 years of working experience preferably in ICT Solution Architecture
 Prior experience in Project Management
 Prior experience in Governance, Risk and Compliance
 Experience in Cloud Technology
 Able to cope with reasonably high level of stress. Demonstrate resiliency, drive and level headedness.
 Possesses good verbal and written communication skills.



All new hires are appointed on a two-year contract in the first instance and will be assessed and considered for permanent tenure over time, based on performance.

As part of the shortlisting process for this role, you may be required to complete a medical declaration and/or undergo further assessment.

All applicants will be updated on the status of their applications within 4 weeks upon closing of the advertisement.

","['HybridMatches your job preferences, workplace type is Hybrid. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', '1 connection works here · 29 school alumni work here', 'Skills: Computer Science, Cloud Computing, +8 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about HTX (Home Team...']"
"Engineer/Lead Engineer, Digital Infrastructure, xCDI with verification",HTX (Home Team Science & Technology Agency),,2024-09-09,https://www.linkedin.com/jobs/view/4019764100/?eBP=NON_CHARGEABLE_CHANNEL&refId=MpClIqZw0ZyREHVjhOw2Ng%3D%3D&trackingId=O%2BUjRJHe5nHx7I6MFrFufQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
What The Role Is

The Home Team Science and Technology Agency (HTX) is a statutory board under the Ministry of Home Affairs (MHA) which aims to pioneer innovation solutions and develop world class science and technology capabilities to transform and empower the Home Team in delivering safety and security for Singapore.

The jobholder is to manage and deliver projects related to Project Management, Proof of Concept Implementation and Maintenance of assigned projects/systems, ICT infrastructures, systems and applications, cybersecurity technology stack, sense-making and surveillance.

What You Will Be Working On

The principal accountabilities of the job holder are to (but not limited to):


 As part of project management, work with relevant stakeholders (internal and external) and vendors to deliver the system(s) and/or projects, ensuring that budget, specifications and any other requirements are being adhered to. System(s) and/or projects can be physical, virtualised and/or cloud-based.
 Manage the operation of the end user computing, systems, applications, infrastructure common services (AD/DNS, DHCP, Software Deployment etc), network and application hosting infrastructures to ensure that these are well maintained and operational at all times.
 Formulate Operation & Support Standards for Enterprise Infrastructure, Network, Systems & ICT Infra across MHA for ease of maintenance.
 Provide guidance in Integrated Logistic Support and RAM (Reliability, Availability, Maintainability) concept so that Maintenance Requirements are addressed during implementation.
 Review and initiate plans to maintain and sustain functions and capabilities of the systems throughout their life cycle.
 Plan and review projects/systems maintenance strategy to incorporate Predictive & Pre-emptive Maintenance approaches as part of project requirements.
 Carry out regular review of the adequacy of the security measures and capacity of the IT infrastructures to ensure that the existing protection measures and infrastructures are relevant and sufficient to address the existing and future operational requirements.
 Design architecture blueprint of the organisation's business, information and ICT assets, by using multiple architectural models. Use, govern and enhance the architecture blueprint to ensure that the business and ICT are in alignment. Areas will include Enterprise Infrastructure, common services (AD/DNS, DHCP, Software Deployment etc), Enterprise and endpoint solutions.
 Evaluate and recommend the use of leading edge network technologies and methods, considering factors, such as their long-term effectiveness (service delivery and cost), practicality, technical limitations and criticality. Technology areas can be physical, virtualised and/or cloud-based.
 Any other tasks as assigned.



What We Are Looking For


 Tertiary qualification in Engineering/ Computer Science/ Information Technology or relevant disciplines and professional certifications such as Cisco Certified Network Associate (CCNA) and Microsoft Certified Azure Solution Architect.
 At least 3 years of relevant networking working experience for Lead Engineer.
 In-depth technical experience and knowledge in either of the following area:
Networking especially in Local Area Network (wired and wireless), Wide Area Network, 4G/5G, DWDM and Software Defined Network.
Architecting, plan and delivery of projects in the technology area of Enterprise Infrastructure management, common services/solutions (AD/DNS, DHCP, Software Deployment etc) and endpoint. These technology areas can be physical, virtualised and/or cloud-based.
 Strong planning and project management skills, with facilitation skills, problem-solving skills and organising capabilities
 Project Management Professional (PMP) or equivalent certification would be an advantage.
 Strong interest in technology and innovation.
 Competent, self-motivated, pro-active, dedicated and responsible as well as having the ability to work independently without the need for close supervision.



All new hires are appointed on a two-year contract in the first instance and will be assessed and considered for permanent tenure over time, based on performance.

As part of the shortlisting process for this role, you may be required to complete a medical declaration and/or undergo further assessment.

All applicants will be updated on the status of their applications within 4 weeks upon closing of the advertisement.

","['HybridMatches your job preferences, workplace type is Hybrid. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', '1 connection works here · 29 school alumni work here', 'Skills: Computer Science, ArtPro, +8 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about HTX (Home Team...']"
"Engineer/Lead Engineer, Advanced Cyber Capabilities, xCyber with verification",HTX (Home Team Science & Technology Agency),,2024-09-09,https://www.linkedin.com/jobs/view/4019759522/?eBP=NON_CHARGEABLE_CHANNEL&refId=MpClIqZw0ZyREHVjhOw2Ng%3D%3D&trackingId=HNwqBLY%2FgzZiZGsaGvH2jg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
What The Role Is

HTX is the world’s first Science and Technology agency that integrates a diverse range of scientific and engineering capabilities to innovate and deliver transformative and operationally-ready solutions for homeland security. As a statutory board of the Ministry of Home Affairs and integral to the Home Team, HTX works at the forefront of science and technology to empower Singapore’s frontline of security. Our shared mission is to amplify, augment and accelerate the Home Team’s advantage and secure Singapore as the safest place on planet earth.

What You Will Be Working On

The jobholder will be a member of xCybersecurity, providing security-by-design leadership to all departments in the Home Team and HTX. xCybersecurity promotes the adoption of defence-in-depth and security best practices and help enable the transformation of Home Team’s cybersecurity capabilities. Through our work, we enhance the resilience of Home Team information-communication systems and networks against sophisticated threats to confidentiality, integrity, and availability.

Responsibilities

The jobholder will be responsible for advancing Home Team’s cybersecurity posture via the development of one or more of the following capabilities:


 Cyber Threat Intelligence
 Cyber Threat Modelling
 Cyber Threat Hunting
 Cyber Threat Management
 Threat Hunting and Detection Engineering
 Malware Reverse Engineering
 Vulnerability Research, plus multi-party vulnerability coordination and disclosure
 Red Teaming
 Artificial Intelligence and Machine Learning (AI/ML)



What We Are Looking For


 Individuals who are proactive, keen to change status quo, collaborative, and a key influencer in the team’s strategy.
 Excellent written and verbal communication skills.
 Tertiary qualification in Cybersecurity, Computer Science, Computer Engineering, Data Science, Artificial Intelligence and Machine Learning, or related engineering fields.
 Proficient in Python for automation as well as in Machine Learning and data visualisation libraries such as TensorFlow, NumPy, Pandas, and Matplotlib.
 Minimally 3 years of proven work experience and skillsets.
 Basic understanding of MITRE ATT&CK, D3FEND and ENGAGE Frameworks.
 Cybersecurity qualifications such as OffSec Certified Pentester (OSCP), GIAC Cyber Threat Intelligence (GCTI), GIAC Battlefield Forensics and Acquisition (GBFA), GIAC Certified Intrusion Analyst (GCIA), or GIAC Network Forensic Analyst (GNFA) will be beneficial.



All new hires are appointed on a two-year contract in the first instance and will be assessed and considered for permanent tenure over time, based on performance.

As part of the shortlisting process for this role, you may be required to complete a medical declaration and/or undergo further assessment.

All applicants will be updated on the status of their applications within 4 weeks upon closing of the advertisement.

","['HybridMatches your job preferences, workplace type is Hybrid. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', '1 connection works here · 29 school alumni work here', 'Skills: Computer Science, Software Development, +8 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about HTX (Home Team...']"
